HTTrack3.48-21+htsswf+htsjava launched on Wed, 08 Jul 2015 14:37:31 at http://www.alljapaneseallthetime.com/blog/all-japanese-all-the-time-ajatt-how-to-learn-japanese-on-your-own-having-fun-and-to-fluency +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "ja, en, *" http://www.alljapaneseallthetime.com/blog/all-japanese-all-the-time-ajatt-how-to-learn-japanese-on-your-own-having-fun-and-to-fluency -O1 "C:\Users\Matt\Desktop\AJTT\AJATT" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-7 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-8 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-9 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-11 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:59:32	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/白人ってサァ・・・どんだけぇ？/feed: No such file or directory
18:59:32	Warning: 	file not stored in cache due to bogus state (broken size, expected 2806 got 0): www.alljapaneseallthetime.com/blog/白人ってサァ・・・どんだけぇ？/feed
19:00:03	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/www.urbandictionary.com/define.php?term=FML&defid=4056455 (from www.alljapaneseallthetime.com/blog/dont-think-of-it-as-a-new-year-think-of-it-as-a-new-day)
19:00:11	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/軽病で執筆休止だよゴルァ！／khatzumoto-sick/feed: No such file or directory
19:00:11	Warning: 	file not stored in cache due to bogus state (broken size, expected 6222 got 0): www.alljapaneseallthetime.com/blog/軽病で執筆休止だよゴルァ！／khatzumoto-sick/feed
19:02:56	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/read-more-or-die-readmod多読-a-foreign-language-extensive-reading-contest-2013-edition/feed: No such file or directory
